login_id,user_id,mouse_velocity_px_sec,avg_keystroke_delay,session_entropy,tab_switch_count
3366da87-7f7a-478c-98b1-3a9d8e041844,user_296,475,0.2258,0.74,7
092351d9-fedc-4b65-84aa-6e12208a9c4f,user_296,170,0.0763,0.62,4
1c852510-1bfd-4626-ba93-ef0e780d90b6,user_296,353,0.1671,0.69,9
63582706-d545-4254-89bc-6a803a887bed,user_296,417,0.2245,0.8,2
b190dea4-c335-49e5-9567-55f42f39f8c8,user_296,353,0.1624,0.72,1
6f9a544a-3de3-42e9-9141-26afce70d3f7,user_296,221,0.2028,0.6,2
bd0443f0-7027-41f1-9ef3-6d4d9d85aa72,user_296,193,0.1373,0.87,1
c4e57a92-98d5-46b9-b128-7916248bd5aa,user_296,186,0.1956,0.79,3
80ed319c-ef01-4e79-a9b2-4a990a8260b6,user_296,276,0.1585,0.68,0
c4bfa424-3060-4ccf-b979-549bc44c5c78,user_296,397,0.1882,0.61,6
0b33b7a0-5163-4a91-b993-b65f35ded447,user_296,280,0.1384,0.9,9
27180985-f2d6-418c-83a3-574a919cf735,user_296,4143,0.005,0.1,9
7647f43f-59a1-4829-acef-781debfdb100,user_296,390,0.1344,0.61,6
0e721365-a4e6-4afd-a6cc-d201335dc080,user_296,291,0.1721,0.76,8
f262e145-2731-460c-a149-ee42642d03af,user_296,262,0.2898,0.77,9
39a90a45-104b-4372-816e-a5c24ab3c590,user_296,296,0.1816,0.66,6
55fccc14-31c0-44f0-a091-129b2f1835b1,user_297,325,0.3114,0.77,0
067ab1d7-7059-4387-b89f-52d2a8737d14,user_297,244,0.2388,0.74,5
d7ea8625-11c3-438b-b0c6-9b42df0ff647,user_297,329,0.2468,0.67,7
49adb07b-874f-4c5c-9a06-64b93eeb2f03,user_297,443,0.3051,0.78,6
8c1046bf-24b3-4794-a93d-b7fa8e8ded45,user_297,247,0.2924,0.85,1
1c82780f-0e84-4070-914b-30a9f6d4461c,user_297,307,0.2329,0.9,6
849ebfa5-68f0-4a5d-90ac-72bdaf4c9dfc,user_297,357,0.3772,0.62,1
b87189e1-9e5b-4abf-8478-608888c62a79,user_297,268,0.381,0.9,7
52581086-eecc-4487-b95d-43d62b7f90a5,user_297,352,0.2341,0.86,4
e6c9fd54-24bb-4796-89d6-8cdc5ed0b58c,user_297,7628,0.005,0.1,3
d04f0a71-0ef4-43a2-900d-df1600e03200,user_297,494,0.3374,0.75,4
1ea0dd2d-9123-42c5-84c9-39496334fca6,user_297,67,0.2975,0.74,8
a0d763f0-c31d-4b91-b97a-0433db648ca7,user_297,440,0.3701,0.85,0
12ecaf24-8bab-4c1b-904a-a13409028dd7,user_297,406,0.3279,0.79,0
e92af09b-d2f1-4f28-a61b-dc7d05112d7f,user_297,335,0.3282,0.91,6
a510f7b4-924d-4a86-afed-0e5279f73374,user_297,292,0.2538,0.91,8
9db564b5-af84-42cc-884f-da2862d47bff,user_297,173,0.3876,0.79,2
bf817a17-e905-4f29-b31d-a6ec63032bd4,user_297,408,0.3847,0.92,8
9cd3e931-7d95-4e47-aed1-4cec3cd7e0ea,user_297,325,0.3857,0.8,1
fcec1791-fae9-4f3f-985b-81284002c5eb,user_297,315,0.3754,0.81,3
eb5f8944-7aa8-4419-b479-d994a2fe9cb4,user_297,345,0.3035,0.68,10
895517ec-7447-48a1-a734-0be8e6092042,user_297,188,0.2971,0.63,4
24f7e239-394d-4156-9c31-d125e123433f,user_298,260,0.1834,0.84,6
2ca26887-bb21-48c4-a318-8a65496fe308,user_298,256,0.1504,0.83,2
ffc7aba2-6371-4357-b7a5-8f8df689c4c2,user_298,307,0.2478,0.91,10
5e3a5dad-290a-4303-a1c6-a7c241d893a5,user_298,200,0.1424,0.66,3
ce3200af-6e86-49f1-855c-22adbd71017f,user_298,287,0.2868,0.78,1
75be1ba7-0ae4-4096-a4dc-1ee54cc378c3,user_298,519,0.1095,0.77,9
8a9fa5a1-e13a-46f4-b5ef-818b690e1a7e,user_298,347,0.1961,0.79,1
66f89b87-fccc-4a7d-ba1b-ba9cda07f08e,user_298,351,0.1785,0.77,1
5a5a5dac-a062-4c48-9713-1c2e2001965b,user_298,329,0.2292,0.81,8
6bcfdfa4-67e2-420e-b11f-1e9735461a1c,user_298,203,0.2267,0.94,2
bbc3553b-75e8-4bfe-aaf0-1106e23509a8,user_298,250,0.13,0.72,9
6370fda9-f3ce-4aaf-b1a2-f6c173cab4e3,user_298,282,0.2593,0.69,2
537574b0-567a-45f8-9d12-490e76a90f78,user_298,367,0.2522,0.9,1
b92ab1b7-2213-4dad-a61d-3354aa55e9af,user_298,483,0.2081,0.84,7
378aa526-3efa-428c-b4b6-d9da87a9efaf,user_298,245,0.1846,0.63,1
31d16ea8-9181-48a2-b0e3-1645b66c4a03,user_298,459,0.1652,0.95,2
a8c99656-bab3-49a3-9fa4-a6daf2b074a3,user_298,291,0.1457,0.79,4
e67d9f00-5d08-4254-9e6e-ac9cc8bc7784,user_298,390,0.155,0.83,8
c393f806-dcc8-4801-8c57-3243769fce1a,user_298,438,0.119,0.65,7
a4dd2fe1-5ff3-4bbf-a880-534fcac5a4c6,user_299,349,0.147,0.81,10
242e4cff-6490-4a63-b6a8-d53d4e90ee87,user_299,325,0.2299,0.8,6
a6f90864-8af6-4268-9bd0-7f9b78612769,user_299,20,0.1897,0.79,10
d5382419-e798-49bf-8ce1-ca1673cb3b3f,user_299,452,0.2147,0.84,7
9fa3fe4b-debf-46d3-864a-b8bff4aae84a,user_299,340,0.108,0.72,5
3798fc80-330c-4461-8d06-d89169808e3c,user_299,421,0.1707,0.65,9
281ec259-e3d2-4a33-8d3b-c1df56726735,user_299,479,0.0676,0.94,8
847aefa5-efe7-49dd-a260-dcbea8deeb1c,user_299,148,0.0668,0.66,9
716728ee-f175-4208-ae29-23866e896265,user_299,463,0.1894,0.66,6
62cef959-34da-4f50-b1a7-fe09061a1396,user_299,277,0.1368,0.78,9
45f84c5d-2c1e-46bb-aac0-16bd9140a95d,user_299,322,0.1898,0.85,3
90389f81-ae3d-4742-bef8-004bfbcf57d7,user_299,261,0.2189,0.6,8
66e1608e-a428-4ec4-a7e6-287bc4ecea32,user_299,164,0.1131,0.75,8
32a3a8fb-cd03-4402-8827-e7c09337bb34,user_299,390,0.1646,0.61,6
77f4d7f9-5105-48a9-a94a-48b326932d95,user_299,181,0.1365,0.77,8
216c0ed0-bd0c-4656-9e37-38773ee61872,user_299,392,0.1532,0.82,0
50f370af-7c97-4337-ae66-8fd2c33b14ed,user_299,387,0.126,0.92,1
9cc15301-c36d-42ec-aeda-69bc9c406cbe,user_300,312,0.3351,0.78,3
e03c119a-a0ca-481c-bc3d-c68a87d49f49,user_300,299,0.3799,0.83,0
c9765bdf-18d9-49eb-ad1a-bfd509098704,user_300,343,0.35,0.78,10
02381c49-057e-4cfa-95f3-b74710bb5ed3,user_300,5671,0.005,0.1,10
33f8457c-5b50-43c7-a6dc-9c76ee7ae3bb,user_300,434,0.3176,0.88,2
3687f1e1-f53c-448b-a68d-e9f4be5b8a92,user_300,429,0.3179,0.81,8
5ce9a3d3-10e6-4383-9736-b50e4ebc5f60,user_300,270,0.3433,0.89,9
955ce1d2-50c4-4c2b-a8c4-51fc9f8c1c81,user_300,409,0.2822,0.74,0
799f52c0-7255-4e4e-9408-7cd1e78e4df0,user_300,231,0.3353,0.61,3
4a2c7830-2cdb-4625-b41f-572156afd9ce,user_300,407,0.3498,0.85,6
8fd7dced-cd65-4328-99fb-ded24da12b02,user_300,448,0.1979,0.93,10
26ea945e-e16c-47ac-a69b-f25c28e9772b,user_300,433,0.2477,0.64,10
884526f5-1e52-4d48-aa49-9f0b29cb31b1,user_300,396,0.3131,0.69,1
288510d1-68e0-4800-9e48-2e45e904ee42,user_300,279,0.3452,0.68,7
78359656-a0f1-45fb-8d64-ec218fc93778,user_300,207,0.3178,0.67,0
b0a17621-47fe-4ddb-bbb9-bf21b32a3228,user_300,519,0.3513,0.67,5
f9e34f60-3fd8-427f-a755-b655d9162e44,user_300,437,0.3412,0.72,6
258a9c6b-f205-4a82-a9f3-531b1d053081,user_300,232,0.4644,0.93,5
c173d1d9-18d9-4279-b1e5-38a4e8c0563d,user_300,393,0.3096,0.84,1
6185e21b-e156-4f17-a2b6-995e0a14b309,user_300,469,0.2718,0.93,7
2ba321ef-7a14-4f98-a11e-6047790a474e,user_300,299,0.3182,0.65,9
b028bafc-960f-46d9-851b-b698c463299a,user_300,250,0.2923,0.71,7
ee523a03-5cc5-4673-9165-4869fcdeb1c8,user_300,326,0.2443,0.69,0
2e8ca6bf-9268-45df-95bb-6e0970e13734,user_301,334,0.2637,0.92,8
f8655d61-0515-4381-a4dc-668072847156,user_301,435,0.1857,0.64,10
9118b0e6-abf8-4388-b254-a50e7de471bf,user_301,243,0.2317,0.89,9
fce176a1-56fb-4a22-a2b6-ef5d58052a55,user_301,309,0.1227,0.75,9
11a2c64d-5eb6-4bc5-a2f1-0e1615c33fae,user_301,251,0.1538,0.71,0
4cd3a6a4-9fc0-4086-a28b-a68a2d5f4dd3,user_301,233,0.1497,0.7,7
2644b6f9-eab1-4bcf-a4c4-0063ad6853c6,user_301,294,0.1514,0.65,8
ca7cd927-ef5e-4d74-be2e-7c0f1c68a614,user_301,227,0.2603,0.66,7
f629c955-3277-4b28-ab3d-48acf5ddb7d2,user_301,310,0.224,0.81,9
b61ed8af-4ad7-4a0d-9219-4d62a25c6c5c,user_301,263,0.2141,0.79,8
1544409d-c95d-4093-b2e2-0d2fcaf3c094,user_301,319,0.2003,0.84,10
cca0152e-fbcb-4db6-9a51-ec625ace6550,user_301,192,0.1038,0.6,7
e41bb3b9-9f32-4c4c-8415-a9617ea7eded,user_301,245,0.2075,0.68,9
2b4786c5-fde0-4b7a-aaf0-ebbd971f640d,user_301,301,0.2842,0.81,7
31286dc8-40b1-4b20-99eb-b4955d7ecb5f,user_301,293,0.2113,0.94,7
853b0173-fb66-4caf-87be-30eb836fad38,user_301,346,0.208,0.86,8
7d5704df-0600-42c3-aa7a-109ee77ee2a9,user_301,411,0.2587,0.74,8
0d5098fc-2ab8-4610-a7e3-99b8518da488,user_302,91,0.3616,0.65,10
4e7fb47f-b354-419d-bd22-4110a63f69ea,user_302,343,0.2539,0.73,4
6ed5ca30-ff03-41a9-b2ed-257b435b6625,user_302,389,0.3861,0.7,3
bfffd800-45d8-4da6-8a5b-4eb256679189,user_302,322,0.311,0.83,6
75453946-a81d-4ecf-827f-f69efebea834,user_302,226,0.4251,0.9,9
8d204cf6-553a-4bad-948a-e202a8cf20c8,user_302,229,0.3072,0.61,10
fa6e8103-df3e-43c2-a172-44cf08081d21,user_302,231,0.3665,0.61,10
bc11733c-02bb-4915-9fc9-953aed321036,user_302,284,0.3499,0.61,1
6173a99e-4d7e-4eeb-84eb-169492dae5a7,user_302,223,0.3515,0.88,0
6148ca39-7859-4906-a78f-980a331bc38a,user_302,169,0.4285,0.71,4
ac01e53d-b1fe-49b8-8936-312c636dfeba,user_302,260,0.3653,0.83,2
55ec2b78-6009-4db3-b265-293e45314fd0,user_302,162,0.2446,0.89,6
da8746db-8338-4815-8d9a-fa655de63467,user_302,225,0.2337,0.88,7
683def14-6cac-46d9-88bc-1c88fe600c12,user_302,195,0.2775,0.83,2
f1624df9-21e1-4ae8-9795-bee7b510561a,user_302,181,0.4209,0.63,4
8d68f317-42f7-4d43-b818-0f1c58a32011,user_302,229,0.4147,0.82,5
4444a6bd-4819-423a-bd23-fd9a31621e95,user_302,296,0.3963,0.73,6
eb34e953-732a-44e8-a9d1-c99415538cc9,user_302,334,0.4396,0.7,6
aa8d904c-ce33-4ee0-95b5-2510abfb9abf,user_302,309,0.3361,0.63,9
8240252d-dc89-459a-9190-ae93e9d0c2ec,user_303,331,0.2681,0.71,3
cf8da52b-05e3-4107-9d0f-fe16e554674f,user_303,338,0.2859,0.89,5
1b679a64-c316-459c-8e64-debe20e7118a,user_303,412,0.2567,0.86,0
5f96600d-2d56-4616-930c-d65b3e32b1b4,user_303,255,0.2913,0.87,8
cd2c4a30-9268-4d81-a76c-f20210a12a0b,user_303,347,0.2909,0.69,4
dd1ad072-165e-4fd1-8764-76513ca872f2,user_303,412,0.34,0.86,0
037146f7-b91d-4c4c-8278-1c40134e2bd9,user_303,507,0.25,0.69,5
dec2c775-5754-4c43-8e96-a698bc8b7eb7,user_303,250,0.3083,0.62,9
27ff97ca-1204-4b0a-9e11-e71ce8ae6b4b,user_303,313,0.2236,0.87,5
df10c0ab-f734-4784-a049-d164952f6d11,user_303,439,0.1579,0.6,1
df973c95-a189-482b-b5f4-9056f81793a1,user_303,499,0.3031,0.7,2
1b17dab8-aa39-41be-893f-ec2c54b5e773,user_303,330,0.1614,0.8,2
b44304e9-0e60-4c16-9f39-f9f99cd1126b,user_303,367,0.2446,0.77,7
befe0e22-eb02-40a0-b313-d4022382d280,user_304,358,0.184,0.9,3
1779e7d0-2f81-44b2-94c6-9d19ed3329b7,user_304,332,0.1627,0.66,6
00fbbb90-1772-4cf0-b38e-6bc3b7df852c,user_304,523,0.1905,0.73,5
3baada26-af83-4c06-8aa5-d22a6ed7149f,user_304,239,0.2484,0.73,5
1454578f-b78b-429d-8ccc-b5c635d0ea43,user_304,106,0.1885,0.81,9
87826633-a01d-4aeb-9206-0f1c630bf0db,user_304,300,0.3648,0.94,8
32823c8a-d14b-449b-b9de-06cb3150c323,user_304,319,0.1043,0.67,8
9aff48af-7ecc-4177-bce8-f3f0b54f0f8a,user_304,380,0.2074,0.89,3
49be8766-781e-4d35-afa1-f2bcb4ce5f31,user_304,240,0.1124,0.81,6
dd712dc5-9780-4e9b-ad18-c723bb47d3a4,user_304,299,0.1131,0.82,0
2f576e77-7148-4007-8faf-26b4dc63df5e,user_304,108,0.119,0.71,6
2d0490a7-145d-4ec7-819d-c12d81f10d04,user_304,169,0.0716,0.93,10
24d6281f-4365-4cb8-b29d-cf9ef9648a0f,user_304,315,0.0925,0.88,8
f9046be7-934f-45c8-8ac0-68d3e0d02f5a,user_304,162,0.1958,0.83,2
b3ef29d7-1fbf-43bb-b331-09f53078f3d0,user_304,138,0.1153,0.8,10
2fe26180-302d-472b-9366-4d76c2fc93d9,user_304,326,0.2029,0.81,0
fdf26daf-c19b-4990-9247-a092d93eeb08,user_304,435,0.223,0.6,7
a2a2d1a6-6508-45c4-a994-97753a4b90e3,user_304,214,0.1733,0.82,10
99ff70c6-4bf5-4f0e-97a1-82a2d606be66,user_305,362,0.2639,0.74,2
49102c10-a3fe-485b-81b4-1b37698b4ff4,user_305,300,0.32,0.63,10
d3105f4f-403e-4ee2-ad30-a1b937dfc571,user_305,365,0.2567,0.61,9
87d22e31-3da3-45e2-bc46-00bd584220f1,user_305,443,0.2537,0.95,0
f7d7f5c0-e3fb-4b87-a7a3-bc7a01c9a464,user_305,7546,0.005,0.1,8
7e71bda8-1012-4b96-8fc6-4cf0108d1f04,user_305,259,0.3308,0.89,7
0f76a282-bba0-4391-a716-eb38581f03df,user_305,346,0.306,0.69,0
6e1ab11a-d155-4475-8172-494f9eae2feb,user_305,440,0.3575,0.68,6
e60d400f-c3b1-4f08-ac8d-8f321477b569,user_305,305,0.3254,0.89,4
fa27a8f8-0312-4cdd-b228-99a2b752f753,user_305,301,0.1484,0.62,7
518288dd-1696-4a15-acac-1b18be8864ab,user_305,293,0.2183,0.66,4
ea1b248f-ea94-4306-8579-8f5d969040b0,user_305,375,0.2806,0.81,8
9b027f54-ae5b-4ff8-b2b5-1b605c89f06e,user_305,225,0.2962,0.83,7
91b72a5c-10dd-4f06-b594-6de4ad9e392f,user_305,343,0.1872,0.84,5
51ae2d48-d6f8-4aa7-ba26-6e87432f174f,user_305,202,0.3055,0.61,3
cf9b6d33-be00-465d-9bad-43317366c606,user_305,377,0.2468,0.81,4
4cdcffaf-7fec-41d8-9ed5-60c37afeb17e,user_305,231,0.2287,0.8,9
8bc135a9-503f-4053-bd34-d5ecc36f0008,user_306,355,0.3365,0.9,5
3a658603-30b6-457a-beb6-4fd8ffc4d95b,user_306,425,0.3475,0.89,3
b0dc80e8-0aee-4a68-aba9-5b909654a5e4,user_306,270,0.3016,0.66,7
e14604df-7706-4f94-a8e4-38e05a575306,user_306,231,0.19,0.72,4
cbd725f2-ec66-455e-9309-c42a762e0da3,user_306,272,0.3051,0.63,6
673ad8cb-f8e7-458b-b1f9-7ce9d8b304a4,user_306,274,0.3733,0.89,10
76e26e93-e62a-4bfe-9e61-f70d76b00d9f,user_306,266,0.294,0.88,2
bce4570b-245f-4b4a-a716-5ab673c1d557,user_306,262,0.2968,0.92,4
f31b3888-6b6a-4820-a2b4-5550c0242e61,user_306,397,0.3582,0.85,1
c9cbc148-23b1-4124-9f94-a2f806444f36,user_306,390,0.3401,0.85,3
dec8bcbb-fd61-4d09-a1a7-30565114ca97,user_306,395,0.1825,0.92,2
5d9f2c8c-6640-464a-a63e-0670a1d76730,user_306,167,0.2217,0.64,9
d14170c1-ca97-4f1d-af33-9c5e03923cfa,user_306,256,0.2408,0.92,2
26aa7809-2c3b-4e9c-a7c5-d314a969e4fc,user_306,334,0.2478,0.76,1
378ce7b7-2f14-4369-b22f-deb897cabad1,user_306,269,0.3326,0.78,6
78e7e190-642b-407d-8432-17e41847d750,user_306,326,0.3099,0.68,9
32a02b53-565a-4a42-8559-0d60265fd5c1,user_306,216,0.2952,0.94,5
28876b7f-6469-4f53-bf50-85e7058cdd44,user_306,277,0.2949,0.89,10
da9398e6-f487-4599-946c-57764db3a044,user_306,138,0.2806,0.63,10
30a04e0b-3a4d-4f57-8715-5ad38ca0cd2a,user_306,252,0.2734,0.83,0
7fc76f6a-b946-4130-9b58-e20a7c8d8aef,user_307,220,0.1248,0.83,0
da024444-f284-46fa-af63-35bf6ecfaab4,user_307,251,0.1391,0.82,6
aa71295c-f816-4e8a-bcc2-744828ea0192,user_307,154,0.1631,0.77,5
1b2391f0-f620-44c0-9a76-6ac40f4c7562,user_307,306,0.1866,0.84,10
b4bdfeed-52c2-444b-b3f4-8d531120c1b7,user_307,300,0.1915,0.64,10
2437e380-4a10-4f5a-9b99-f0127a09071c,user_307,305,0.1896,0.86,6
7e85f617-f17e-493d-84cd-a1d23c32f2ee,user_307,5439,0.005,0.1,1
289a2abc-a1aa-4c49-8ed9-974ff4f48fdc,user_307,316,0.1603,0.74,5
af1e6596-4f84-4346-a165-c37d56ad3649,user_307,314,0.1748,0.92,3
1f3163fa-9c93-4245-add2-c6839e54b7bf,user_307,314,0.1373,0.85,7
482a68ff-8796-45b8-a122-32df995fa798,user_307,333,0.1243,0.61,6
ce9fb278-5f94-4c43-b989-a88457522610,user_307,251,0.1049,0.74,3
5e9bfa6c-20cd-4bb8-9d35-7f0db0427c62,user_307,358,0.1699,0.8,5
1028f5b4-7938-4e7f-b86e-258890b950bb,user_307,147,0.1838,0.79,5
6ac08ccb-5eb8-40db-b273-b7af0488a0e8,user_307,281,0.1745,0.92,3
5381e235-f1cf-483f-b59e-e84a3f010e25,user_307,209,0.1596,0.83,8
df331eb0-e8ff-461f-bbc2-9d89b0333c0d,user_307,342,0.1375,0.88,9
ea6dccb6-a245-45d4-9002-6d68e70dc8b8,user_307,168,0.1063,0.72,2
c96c2090-79e7-4f99-b8f7-9639e6defc16,user_307,173,0.1511,0.87,6
93c4ad32-573b-4f7a-8e14-338e47d0e6ee,user_307,252,0.0897,0.73,10
31c2bddb-b2c5-49b9-94c0-6524cb37a85d,user_308,361,0.1279,0.61,10
5263a195-f729-4c21-a08b-c725e6e005dd,user_308,207,0.1346,0.69,5
f89c591d-9280-4c97-a1f7-6e1cc8169e32,user_308,394,0.1565,0.76,4
97c40530-b546-4c93-ba9a-f0b6e950419d,user_308,383,0.1626,0.62,8
d1d50a53-d035-4d19-bcad-34019c00cb52,user_308,340,0.1151,0.91,2
7841b3dd-9034-4c86-bd14-190d3fc4f4d0,user_308,328,0.1737,0.79,1
82ce4e0c-503e-4af2-84f7-3882e3fb8c1d,user_308,282,0.1152,0.71,7
c00c9ab9-6257-47cf-9878-1ae5e17766b1,user_308,408,0.2204,0.69,1
14d0945b-5257-4a5d-9fa4-b54f25fa9f8d,user_308,297,0.0741,0.9,9
9a43fa95-7672-4dbe-bdae-4677877bfb50,user_308,390,0.1697,0.88,8
f5515cd0-f278-4c3b-a412-b716e6829d8f,user_308,445,0.2067,0.77,2
731171a7-1122-46a2-8419-0e59ba52dbf2,user_308,263,0.0007,0.78,5
ca916df7-3174-4b78-8705-dd1e63bb48b6,user_308,299,0.1649,0.76,4
24a11c7f-b63f-43f6-86b5-b8f6c51b2922,user_308,7249,0.005,0.1,8
a210dd25-392c-4f42-bf20-3c2279477aa8,user_308,346,0.1276,0.63,9
d32880c7-5b2d-407e-93c4-525400c818ba,user_308,279,0.127,0.69,6
2568221b-8fd7-4af9-bb88-99f99ee31563,user_308,191,0.1196,0.94,8
51eddb85-f4e8-4b6c-85d3-708ac89f884f,user_308,393,0.1611,0.75,6
9ad24609-506d-4518-bc3b-9c087c152622,user_308,289,0.2467,0.83,1
d2fa9b0a-3337-45f9-894b-9f90e21a47b9,user_308,5360,0.005,0.1,3
bc496467-0f81-4db2-bbc1-686b4badb973,user_308,335,0.1391,0.82,10
cc8155da-8604-4d41-b1e7-ca38e28065d7,user_308,7022,0.005,0.1,2
da4a9d0b-d18e-431b-b35d-8adb6c4928d4,user_309,258,0.3012,0.66,5
34491318-42d0-4a0b-8c55-542d02cb42d1,user_309,417,0.1045,0.76,10
0760d408-0678-4e13-8bcd-6e4d24e11716,user_309,267,0.2446,0.89,9
6be26493-c32a-4b1b-a4dc-6a67a6d18c91,user_309,215,0.3067,0.72,3
c69aa024-7706-4602-9e5e-a4cd1426512f,user_309,231,0.2406,0.91,8
7259f45b-25ca-447f-be33-ebd7e8e91639,user_309,237,0.2241,0.63,9
282fbcce-8e25-4e3d-a1cc-06e5a03a5196,user_309,254,0.2575,0.9,8
506801b9-c22a-499a-b1b3-1c9198063af9,user_309,276,0.3257,0.69,10
74b8b222-4607-41e5-afd8-dfa91b952ae5,user_309,251,0.2335,0.81,5
9b465e04-b4cf-4cd7-b2a1-c14d46a49f8d,user_309,234,0.1712,0.82,9
96239346-29b3-42d3-88e6-36b5740da9d6,user_309,238,0.134,0.9,9
04573e35-f4c3-459b-92a3-43b820e7b6ef,user_309,199,0.2461,0.65,0
5397ff39-de24-4ec5-8d6b-a0191fb8e3c2,user_309,290,0.2064,0.63,5
2449ea0f-5e6b-4e56-ba23-53358d759038,user_309,288,0.2025,0.82,1
6001e75d-b872-4503-94f1-211050b57397,user_309,174,0.1241,0.71,7
6f2ba37e-a0fe-451e-8684-e4388cd5219a,user_309,389,0.244,0.66,2
2d914e29-6541-4574-92ea-13b8a575c5c7,user_309,241,0.3153,0.79,0
c2b2315d-d608-46ac-9cf2-f216539cbe4f,user_309,311,0.1699,0.83,5
52f2978f-486c-480b-a4c4-582908d73827,user_309,304,0.1509,0.9,10
0a14e77e-918b-4860-81a9-6b3b90cc44af,user_309,292,0.1993,0.72,5
b907e44b-0e4c-4983-82ff-51e0e21d4d53,user_309,382,0.2181,0.6,1
7f2632df-21c2-4510-b6b2-b13cb79f0581,user_309,373,0.2145,0.9,4
23d13c7f-1161-4b5e-ad4c-8325105a4d40,user_310,417,0.3337,0.6,5
29d36291-85d4-42c1-9a2d-445326cd4979,user_310,467,0.3542,0.92,4
17841919-3c29-49ed-b6bf-1f51f0abe316,user_310,110,0.4383,0.94,7
5b69a9a8-f8e9-4d27-9c3d-bae4c1315e84,user_310,283,0.2538,0.74,0
57f46801-69a2-4466-94c6-d16d569186b9,user_310,449,0.2636,0.61,9
668b179f-7e11-43ab-91cf-c46bc037c059,user_310,242,0.2467,0.75,4
6a961ac0-8651-42a6-8fe9-17808b8c6b6e,user_310,315,0.3505,0.91,2
b1d06d8a-655f-4c8c-8a2b-a8f5a44e3b1c,user_310,371,0.2534,0.9,7
16e7bff3-d2a6-4853-8c50-1e6e27ad082f,user_310,331,0.3188,0.95,10
28b82fa1-72d0-4649-b50e-a2b2d07a2b58,user_310,204,0.22,0.85,5
de60d544-e953-4b87-8344-819d1d80f7cd,user_310,282,0.3295,0.61,6
0e77b689-3d40-4ee0-ba36-a26d42c0d1c2,user_310,361,0.2923,0.74,8
06339f7f-8ec4-4aab-aefb-4b37a50ee5e7,user_310,346,0.3103,0.72,6
b281738e-d7c7-48e6-a495-430e0d6f885a,user_310,323,0.3094,0.78,2
0acc09da-0ada-434b-ba8b-a3cf39bbab8a,user_310,337,0.2531,0.7,1
f330f931-3b8f-49d7-822e-dfc438107177,user_310,160,0.2898,0.87,7
233e8b97-ded7-4bb9-b454-ef982712cefe,user_310,384,0.3023,0.78,9
6334db06-52ac-4e30-91c8-10ef802643c4,user_310,296,0.3643,0.91,10
6553b96b-ab96-4b35-a263-7d77c186cbce,user_310,147,0.37,0.93,10
4a25cec8-c3fa-463d-829f-8b3904edf187,user_310,152,0.2279,0.82,7
b6f957dc-ab6d-49ab-8604-f4e77e029b3f,user_310,239,0.3365,0.73,7
1165ed7f-8cce-4653-aa39-6c71b276c469,user_311,580,0.3968,0.79,0
0937a982-96f4-4688-b33b-5a5d0a45f604,user_311,210,0.2607,0.84,9
7dd0a74b-952e-453e-bac0-e784357650f9,user_311,424,0.3807,0.77,8
14a3ffe6-b3aa-4060-9971-116a01d4bcf6,user_311,169,0.332,0.86,8
8257909d-5e3c-4f18-a1b3-9d6494e2a33d,user_311,402,0.3585,0.78,0
65adafab-2a07-458d-943b-bf74e609456a,user_311,223,0.3848,0.71,1
01e1af8f-8946-4e5b-a6fa-3d5c3678a41a,user_311,308,0.3925,0.71,10
9f6f4967-be87-4c4f-a0af-9f67ea4a973e,user_311,4573,0.005,0.1,10
d5b6eac1-28ec-4d72-a36f-7abf82c901df,user_311,341,0.3842,0.75,5
419b7333-9b8c-431b-8111-61a7339b2275,user_311,427,0.3837,0.63,0
e5de9e28-53ba-440f-b21e-246255a0db97,user_311,244,0.3034,0.78,3
a684b83b-1e81-4599-a483-8f5b42a5c37c,user_311,253,0.2899,0.87,4
720f2288-0760-4502-b39f-51c3490ec6f3,user_311,283,0.3592,0.84,0
abfe1fb5-a6c2-4716-b7bd-77509a7650dd,user_311,370,0.2281,0.64,6
346003a3-67db-4a91-851f-cfef8305a8cb,user_311,168,0.3078,0.64,4
63300ee1-0aaa-4c51-9cd9-7b172f51270f,user_311,231,0.3129,0.62,3
eede901c-be29-44f8-9b52-a1e6cdfc9ce7,user_311,270,0.2423,0.62,6
c27f9590-333c-4c30-b4a1-1999dfcdd21a,user_311,182,0.4251,0.7,3
4c71b0d5-bf4d-493d-bc57-003e91f91586,user_311,440,0.3042,0.94,3
36df253c-ac98-4942-b093-71b5d53ae164,user_312,192,0.1309,0.82,9
4da9b236-d15f-4acd-97df-c472e2fba2a1,user_312,146,0.1656,0.65,5
a5d83148-0deb-483b-b6ba-45725c667438,user_312,387,0.1662,0.63,2
e3e492f3-911c-4bb8-bad4-d4c4a0493ed9,user_312,437,0.1665,0.86,10
37809a0a-4098-4e31-97f3-b054e266c16f,user_312,305,0.1383,0.86,3
032a0c06-4f55-458e-8618-93ec82d768c6,user_312,224,0.2287,0.61,5
dc406c3b-2e50-478b-945f-d39a376788ab,user_312,386,0.1618,0.63,1
f2612977-7fe5-4edd-b4d3-87dd557c9198,user_312,313,0.1152,0.92,2
53cdc93f-b84f-481c-a379-6fa5b84e203d,user_312,347,0.256,0.77,5
9a106a52-6408-4ac9-bbf6-76af7537e85e,user_312,495,0.1814,0.73,3
7ddee37d-ebba-4a66-aa4e-4d28c0fce144,user_312,324,0.1421,0.69,3
490c3442-98c3-4a3d-8f92-8bca7aecc953,user_312,326,0.1085,0.8,0
